gene,condition,n_downstream,ontarget_significant,donor_corr_hits_mean,donor_corr_all_mean,donor_corr_hits_min,n_cells,rank_n_downstream,donor_robust
PDCD2L,Rest,1045,True,0.1875544160607578,0.0100934807371132,0.1363021057547182,740.0,269,False
C11orf54,Rest,1044,True,0.5894653782918299,0.0749989308624151,0.5642735492009748,710.0,270,True
SRF,Rest,1043,True,0.6407119630249475,0.1248970318768751,0.3174696208602084,89.0,271,False
ARPC2,Stim8hr,1038,True,0.6916441508732135,0.1701672664899548,0.6106530247928887,250.0,272,True
NDUFA8,Stim48hr,1037,True,0.8162461805475117,0.1919128209988894,0.8140791237217602,326.0,273,True
RPTOR,Stim8hr,1028,True,0.6211128622628105,0.1777705983566876,0.5624271939775073,276.0,274,True
CBLB,Stim8hr,1027,True,0.7925453671110761,0.2381226444703587,0.7568073125492314,1057.0,275,True
TCEAL1,Stim8hr,1026,True,0.6403718321953623,0.0664861641384062,0.5108136821806983,785.0,276,True
NSUN4,Stim48hr,1025,True,0.795860006426396,0.1641100419935863,0.7463027916130812,248.0,277,True
NELFCD,Stim8hr,1024,True,0.7090533612260708,0.2380872500715187,0.4930199327033085,154.0,278,False
ATP5F1A,Stim48hr,1020,True,0.7960767185027077,0.1236685433019385,0.7577145447677024,371.0,279,True
TIGAR,Rest,1011,True,0.6539257983803745,0.1420888690479976,0.6206381121733153,315.0,281,True
MED23,Stim8hr,1011,True,0.8323791756585054,0.2422128616671667,0.8256939319005899,754.0,281,True
SMG9,Stim48hr,1011,True,0.8124123227569146,0.1185515424101913,0.7953454660816917,610.0,281,True
GTPBP10,Stim48hr,1003,True,0.6967306341686418,0.1796049742982747,0.6620368465944978,513.0,283,True
GDAP2,Stim48hr,1001,True,0.741268442671489,0.430931598171268,0.715168229661383,56.0,284,True
AIFM1,Stim48hr,997,True,0.7051049948057058,0.2459956944923118,0.6532768907531148,102.0,285,True
ELP3,Stim8hr,995,True,0.7865164775179053,0.2599502237101158,0.7682206835494553,409.0,286,True
CEP43,Rest,994,True,0.7498252398601121,0.0788380954795418,0.6488168362168263,183.0,287,True
RASGRP1,Stim8hr,992,True,0.0501486259070485,-0.019115332837899,-0.0469482575840235,449.0,288,False
CD2,Stim48hr,988,True,0.822598806955352,0.2454258253801306,0.8126441449388477,478.0,289,True
KLF2,Rest,986,True,0.6541182480360704,0.1943794981747959,0.6237804000978502,496.0,290,True
RASAL3,Stim48hr,985,True,0.8189072655851706,0.3054430717970231,0.7935659969774301,2856.0,291,True
PIM1,Rest,978,True,0.699091736331504,0.2816755584557138,0.6274871458867046,134.0,292,True
GID8,Stim8hr,971,True,0.5765553281198992,0.1248426981816623,0.5019916104648281,565.0,293,True
TXNL4B,Stim8hr,966,True,0.1422815945322237,0.0970367675778637,-0.0603019755998055,120.0,294,False
UGDH,Rest,965,True,0.7612071766275941,0.3163491758235945,0.7441121957889064,218.0,295,True
KPNA1,Stim8hr,962,True,0.1617820226348487,0.0590926414289233,0.1023701496626998,1303.0,296,False
CCDC138,Stim8hr,961,True,0.1605349357932909,0.0084201723241852,0.1089103186090729,888.0,297,False
YY1,Stim8hr,960,True,0.743201011197497,0.1719024914124475,0.7099130264706542,611.0,298,True
C1D,Stim8hr,959,True,0.7360838885533308,0.2222771873685082,0.7109695060081898,269.0,299,True
CNOT4,Stim48hr,957,True,0.7932903189840926,0.1883750065840191,0.7772189371589243,294.0,300,True
NFKBIL1,Stim8hr,953,True,0.4302821205569012,0.0197120170758079,0.3863437412775899,1818.0,301,False
SSBP1,Stim8hr,951,True,0.7647589021785292,0.1799033773214406,0.7511539734461531,468.0,302,True
FH,Rest,945,True,0.7836140205330498,0.3046952791068377,0.7675952140019996,66.0,303,True
HDAC3,Rest,943,True,0.643592159113963,0.1415732328193638,0.5979302183099253,185.0,304,True
KMT5B,Stim48hr,939,True,0.7986227244617461,0.2526900938287599,0.766226826819538,711.0,305,True
PDHA1,Stim48hr,938,True,0.6934856363827427,0.1640074626621726,0.6601740766283155,192.0,306,True
WARS2,Stim48hr,938,True,0.7450265977214324,0.1460398296796053,0.721863652986392,394.0,306,True
KHDRBS1,Stim8hr,935,True,0.4050395490412603,0.0623272023198193,0.3524048024824729,231.0,308,False
RNF20,Stim48hr,934,True,0.7538445400225244,0.2145000587060673,0.7333277414029081,83.0,309,True
ARHGAP27,Stim8hr,933,True,0.7359825618838828,0.2332576817983001,0.7320882990184542,234.0,310,True
DCP2,Stim8hr,931,True,0.7370034635066963,0.1055053367608481,0.6950563650159276,121.0,311,True
PPM1L,Rest,928,True,0.6342964699912247,0.1861582027536477,0.5136490699502444,75.0,312,True
MBD2,Stim8hr,926,True,0.689810340987638,0.3508446506960201,0.6411422725636664,89.0,313,True
CDS2,Stim8hr,920,True,0.7292278131822051,0.3301823878956091,0.6709155569634055,118.0,314,True
ACTR8,Rest,919,True,0.8162880949727368,0.2999192140445347,0.8061602828268066,199.0,315,True
IBA57,Stim48hr,918,True,0.7460808477724412,0.2327633936808,0.7236562495919749,231.0,316,True
EDC3,Rest,913,True,-0.0385063115268767,-0.0903586192497814,-0.1592931869211128,1398.0,317,False
ACACA,Stim48hr,912,True,0.8312625624717599,0.0850449657066722,0.8135589394007617,904.0,318,True
ARPC3,Stim8hr,905,True,0.6105747864860331,0.1493963281122834,0.5793819757761696,235.0,319,True
PPP1R11,Stim8hr,902,True,0.7471681528535887,0.2632768650866217,0.7362753560189037,131.0,320,True
PDCD5,Stim48hr,901,True,0.7757032577064343,0.3727689156829989,0.763526006485169,385.0,321,True
RB1CC1,Stim8hr,901,True,0.3439972399827258,0.084074900168823,0.2642085294307283,301.0,321,False
KMT2E,Stim48hr,895,True,0.6920045782416496,0.1889097791052795,0.5920300862035588,222.0,323,True
CTPS1,Stim8hr,891,True,0.6885152057954746,0.1852425949867493,0.6443501541675623,315.0,324,True
DDX17,Rest,890,True,0.724454038293897,0.1773647731303892,0.7067660400047128,990.0,325,True
CDK13,Stim48hr,889,True,0.8350996598520881,0.2268067335098708,0.8137854771965152,752.0,326,True
CCS,Stim8hr,884,True,0.7273430462491645,0.2181643286478272,0.6924987273895704,193.0,327,True
FNBP4,Stim8hr,883,True,0.6200398487607655,0.1914383295602873,0.5650651651973709,189.0,328,True
NDUFS8,Stim48hr,882,True,0.7394101872933668,0.1702620951376642,0.6977790320056902,201.0,329,True
SCYL3,Stim48hr,881,True,0.6788488686427007,0.1362937078795155,0.6337967027433222,299.0,330,True
EIF3H,Rest,877,True,0.76521103806797,0.2321058044049383,0.7413243835128606,184.0,331,True
PPIH,Stim8hr,876,True,0.7472678985896074,0.2203161282433127,0.728563364360659,345.0,332,True
WAPL,Stim8hr,875,True,0.6741277761755211,0.2549329947985407,0.6325267700634132,68.0,333,True
ARIH1,Stim48hr,870,True,0.6225506520506495,0.1488559744094534,0.6123000957726731,320.0,334,True
DYNC2H1,Rest,869,True,0.5238294851433914,0.160755259223975,0.0349328158231225,162.0,335,False
TFB1M,Stim48hr,865,True,0.8142888227506737,0.223273500769713,0.7881305382844908,367.0,336,True
CAMSAP1,Stim8hr,862,True,0.7957786791286926,0.2775470677146444,0.7707146101482197,154.0,337,True
RHEB,Stim8hr,859,True,0.0546155175775218,0.0040906227925791,-0.0126167074650919,451.0,338,False
CHTF18,Stim48hr,857,True,0.7702135222069401,0.1671408878429428,0.7344962393060668,200.0,339,True
PITRM1,Stim48hr,855,True,0.7934086654775238,0.264177578020396,0.7791453331266366,183.0,340,True
EGR2,Stim8hr,854,True,0.8111061833573756,0.264350328150337,0.7950607888732261,576.0,341,True
STARD10,Rest,854,True,0.5376302030877459,0.0676940239199195,0.4836159210454684,184.0,341,False
ACOT7,Stim48hr,844,True,0.8066728461833469,0.1779207680750423,0.7860800630146926,448.0,343,True
C1orf21,Rest,842,True,0.6298840165816496,0.0936201736473855,0.6047007766610955,425.0,344,True
PPP1R7,Stim48hr,837,True,0.7737041329466051,0.2628850202026497,0.7374634320536821,487.0,345,True
MMAB,Rest,836,True,0.4288763019918928,0.0649064217091677,0.3550692932687034,539.0,346,False
RTN4IP1,Stim48hr,836,True,0.5749251045802767,-0.0176144087622865,0.5199838470994713,1102.0,346,True
CRLS1,Stim48hr,834,True,0.7913645587146841,0.1089577443634721,0.7477427720470263,277.0,348,True
NDFIP2,Stim8hr,834,True,0.7976209172832239,0.2513715763876547,0.775745001004775,473.0,348,True
ATRX,Stim8hr,830,True,0.7607477583994742,0.2875262768096069,0.7324354427015937,421.0,350,True
NATD1,Stim8hr,829,True,0.0218413065459912,-0.0268931888233014,-0.0679228570167509,895.0,351,False
PCYT2,Rest,827,True,0.7928511047287096,0.310052410124761,0.7825122922479902,422.0,352,True
ELP1,Stim8hr,827,True,0.7103575461344521,0.2915888842654643,0.658735868163463,166.0,352,True
KTI12,Stim8hr,825,True,0.8011409822883296,0.2233308536113289,0.7917178111580828,564.0,354,True
DDX1,Stim8hr,819,True,0.7919370119102226,0.4694228397386499,0.7725980002508097,86.0,355,True
MED1,Stim8hr,818,True,0.7765271287690666,0.2187855962245788,0.7581575180405938,204.0,357,True
NKAPD1,Stim48hr,818,True,0.7901763609742621,0.4033246272564371,0.7808058499111035,461.0,357,True
FOXK1,Stim8hr,818,True,0.7792414058104482,0.2121797662261975,0.7506199795477735,318.0,357,True
CCNA2,Stim8hr,817,True,0.6663306788397877,0.2742498817037101,0.6324599148103726,1443.0,359,True
RBM33,Stim8hr,814,True,0.5371828911373338,0.1228018336122885,0.5177085132500423,296.0,360,True
XPR1,Stim8hr,813,True,0.6667336585110292,0.1506837541475918,0.6158937477142501,503.0,361,True
ZNF304,Rest,813,True,0.6745186655817367,0.1079740563887092,0.4933512848767791,712.0,361,False
SRR,Stim8hr,812,True,0.6358673198390362,0.1643789389852727,0.5714068572457907,303.0,363,True
LARS2,Stim8hr,812,True,0.7611836504974185,0.1420095798738433,0.7108835258433615,414.0,363,True
IL7R,Stim8hr,811,True,0.3583249637991832,0.0770328744827121,0.1042384033669098,236.0,365,False
SEC61B,Stim8hr,810,True,0.7754973892486556,0.4299231335399745,0.7510130991827596,58.0,366,True
SOCS5,Rest,810,True,0.6348905522892925,0.18484938470795,0.5697091387823299,99.0,366,True
INTS14,Rest,809,True,0.6525116693361493,0.1833861258191527,0.6453213820341883,171.0,368,True
SHOC2,Stim8hr,807,True,0.790426976147684,0.1853466244273518,0.704602780829209,587.0,369,True
ALG8,Stim48hr,806,True,0.8301447081003204,0.1311672319928251,0.8245448636240014,558.0,370,True
HOXB2,Rest,801,True,0.6533905851453754,0.1281948348200627,0.6163507343657066,756.0,371,True
TWNK,Stim48hr,801,True,0.8063467418297554,0.2522870678511422,0.7830929868159437,573.0,371,True
EPB41L3,Stim8hr,800,True,0.7064999511752722,0.0954257742060035,0.601705880400904,428.0,373,True
MORC2,Stim8hr,800,True,0.61480976762381,0.1095558475853791,0.584036451294768,1123.0,373,True
COQ6,Stim48hr,799,True,0.8166093322296634,0.1229484418120075,0.7802384466531996,256.0,375,True
MTHFD2,Stim48hr,797,True,0.7380140441906734,0.1678998973807079,0.6784257034568635,230.0,376,True
USP13,Rest,796,True,0.7242578381993847,0.1798340419584239,0.6521614753326113,235.0,377,True
GABARAPL1,Rest,792,True,0.7930800965578516,0.2646125967556636,0.7807486005541701,179.0,378,True
PPCS,Stim8hr,791,True,0.7762694420425378,0.2003289862849954,0.7578713886666957,138.0,379,True
TMEM30A,Stim8hr,790,True,0.7627636242316891,0.0994521977966659,0.7564313396832005,754.0,380,True
MTPAP,Stim48hr,783,True,0.5840459647416095,0.1738811904928523,0.5734418396504088,87.0,381,True
MCAT,Stim48hr,779,True,0.806409358229507,0.1312914657645278,0.751754781675273,615.0,382,True
COG5,Rest,779,True,0.1194027032846207,0.0184606768264244,0.1059289776922068,153.0,382,False
DNAJC2,Rest,778,True,0.5640274780892787,0.178829009037241,0.3758441427618347,56.0,384,False
CCNQ,Stim8hr,776,True,0.7748607322053066,0.164631677297544,0.7503499390853543,249.0,385,True
METAP2,Rest,771,True,0.6041455769225884,0.0992660185929707,0.527994716569855,226.0,386,True
MIOS,Stim48hr,767,True,0.6390004395639399,0.3359562866346144,0.5937247117918826,83.0,387,True
ZNF641,Stim48hr,765,True,0.7225975163957715,0.217587074135507,0.7067624378042499,656.0,388,True
CTU2,Stim8hr,761,True,0.7171357232553478,0.2148307533820336,0.6567174211975684,500.0,389,True
GNA13,Rest,758,True,0.603959003178523,0.1920395260534822,0.5215738794367266,246.0,390,True
ZNF837,Stim48hr,757,True,0.7729845353240247,0.2017714622629216,0.7587954679012693,389.0,391,True
SMG8,Stim8hr,755,True,0.8324624747893093,0.1496824173186256,0.7725372972399313,838.0,392,True
TMEM214,Stim48hr,754,True,0.7028180822973434,0.1276365980589782,0.5936976805950358,411.0,393,True
CASP9,Rest,753,True,0.7116766737541594,0.1241417255392929,0.6970493893321763,876.0,394,True
KRBA2,Rest,751,True,0.4698140847991177,0.1090510856187355,0.1003750520955108,759.0,395,False
NRBP1,Stim48hr,750,True,0.615691934364682,0.0218085547432048,0.549037108396977,244.0,397,True
PPCDC,Stim8hr,750,True,0.4426602593327924,0.0899349768532969,0.2890098076027141,599.0,397,False
IL12RB2,Stim8hr,750,True,0.250519877710754,0.0836171427895089,0.2279278955999786,1040.0,397,False
RAD50,Stim48hr,748,True,0.5531486944313482,0.1201995816200531,0.52346560719765,316.0,399,True
ICOS,Rest,738,True,0.2373956731199716,0.0885175871364145,0.21821414750612,521.0,400,False
RELL2,Stim8hr,738,True,0.789361410198457,0.2308266223582028,0.7704871135835694,162.0,400,True
CTDSPL2,Stim48hr,736,True,0.8214664010225246,0.2653444981264201,0.7653364712290769,478.0,402,True
UBE2I,Stim48hr,733,True,0.7954410386977365,0.2163478588349831,0.7678476941418086,164.0,403,True
ATP5ME,Stim48hr,732,True,0.7696983692147369,0.2101271253762895,0.7515784526805026,214.0,404,True
RNASEH2C,Stim8hr,732,True,0.1783816296040785,0.0795663284006408,0.1270948785880141,59.0,404,False
EIF1,Stim8hr,731,True,0.8459855617841195,0.3187285904279017,0.8130922010307038,382.0,406,True
INSIG1,Stim48hr,730,True,0.7410839841436818,0.1063556413862272,0.7283378778886769,299.0,407,True
MMGT1,Stim48hr,729,True,0.8071508937291929,0.1763591680200764,0.7929439011751335,373.0,408,True
IL4R,Stim48hr,728,True,0.7089258331483713,0.1745195222660553,0.6944511666344759,911.0,409,True
RCOR1,Stim48hr,725,True,0.8457484486433811,0.1754081033922938,0.8396585161038881,1105.0,410,True
RBM27,Stim8hr,725,True,0.6564607019861205,0.1981920939744488,0.6344134296507646,204.0,410,True
WASF2,Rest,722,True,0.8147118454535204,0.1689299495456595,0.7893330803086659,1070.0,412,True
UPF2,Rest,720,True,0.7940766302168286,0.2082624934522292,0.7534825188981392,125.0,413,True
ATAD3A,Stim48hr,719,True,0.8216893828146056,0.2066814612103532,0.7964280603438364,390.0,414,True
RWDD2B,Stim8hr,719,True,0.3366466507765464,-0.0026813145017543,0.2946298011353472,569.0,414,False
DPH6,Stim48hr,717,True,0.7842341207391804,0.1455379839310286,0.7680553761588853,209.0,416,True
MTHFD1L,Stim48hr,715,True,0.7757073483426491,0.1321574370749481,0.7402341828531033,233.0,417,True
PGS1,Rest,713,True,0.7434282528472179,0.2263684566941621,0.6749401905982779,165.0,418,True
SFXN1,Stim48hr,712,True,0.6455539285244632,0.0798064191615962,0.6131515781399491,728.0,419,True
KAT14,Stim8hr,712,True,0.8140831889786874,0.1446816770597156,0.8050915770655,188.0,419,True
FITM1,Rest,711,True,0.6392114462756283,0.1382139273066885,0.5517477985063072,206.0,421,True
SACM1L,Rest,706,True,0.7462809288939273,0.0081123853848614,0.7275509507671326,71.0,422,True
STK19,Rest,705,True,0.7896909657713235,0.1039069112217087,0.7421093099050379,179.0,423,True
PHF23,Rest,702,True,0.7330923629487884,0.1938497430113684,0.7091810032721616,324.0,424,True
RASA2,Rest,699,True,0.7043301933857911,0.2627245585432241,0.6971334102853991,416.0,425,True
PTCD2,Stim48hr,699,True,0.8193576368204063,0.208369337014622,0.8021476039821102,189.0,425,True
COQ3,Rest,698,True,0.6135728793468683,0.1681545216331767,0.5710352724671953,170.0,427,True
YEATS2,Stim48hr,697,True,0.7323365417441791,0.3497390636216943,0.7082006151960457,66.0,428,True
ECSIT,Stim48hr,693,True,0.8597043469164641,0.1727943919059006,0.8285984378332546,436.0,429,True
CUL3,Rest,692,True,0.6842308157409042,0.2199587699414482,0.6003757453467179,261.0,430,True
MTCH2,Stim48hr,692,True,0.7700401019017379,0.2368254910244906,0.7408312868766802,231.0,430,True
RBCK1,Stim48hr,691,True,0.8339864454420604,0.1769220131557452,0.8150933425152312,164.0,432,True
ATP5MF,Stim48hr,688,True,0.8355417218230735,0.2707642085943845,0.8140919361668649,160.0,433,True
HUWE1,Rest,687,True,0.7928544743955399,0.1843702071585653,0.7313723049722836,626.0,434,True
ZNF70,Rest,686,True,0.6234005010480312,0.0051725980265197,0.4685724209346742,1411.0,435,False
IWS1,Rest,685,True,0.7595442721836001,0.2906381722519629,0.7331074748762751,535.0,436,True
LAMTOR4,Stim48hr,683,True,0.7874788595030607,0.2040842906608886,0.741426736319103,542.0,437,True
MEST,Stim8hr,681,True,0.6071535348724336,0.1637404788571748,0.4794271580113823,1799.0,438,False
HSD17B10,Stim8hr,679,True,0.7107300319608901,0.1419300543111277,0.6777443613315244,614.0,439,True
KATNIP,Stim8hr,676,True,0.810860834880868,0.2349161293446094,0.7793888435460282,305.0,440,True
MYC,Stim8hr,675,True,0.777529857385359,0.1355775001530969,0.7571580074357424,267.0,441,True
SLC35C2,Rest,672,True,0.8153844763454302,0.2147832742077761,0.7865292983559783,272.0,442,True
GANAB,Stim8hr,670,True,0.5982184454284108,0.1287022473292082,0.5674955368621362,355.0,443,True
ADO,Rest,667,True,0.6694898484161675,0.1877753822059062,0.6383600173873557,139.0,444,True
ZNF221,Rest,662,True,0.7683765490437385,0.1796247403325914,0.7501459520134167,319.0,445,True
CCNK,Stim8hr,661,True,0.7118508892222971,0.1195118414967313,0.6636203669153843,258.0,446,True
CNOT11,Stim8hr,660,True,0.5881925023434221,0.1350833286828417,0.5754117270911752,158.0,447,True
BATF,Stim8hr,659,True,0.7900749273249362,0.192165424857172,0.7742800534554163,135.0,448,True
ZNF554,Stim48hr,658,True,0.7617111156375342,0.046451117048008,0.6640848489291051,430.0,449,True
GTF3C6,Stim8hr,653,True,0.7152629308329171,0.1403580002982521,0.6579701944109321,66.0,450,True
WIZ,Stim8hr,652,True,0.8515731995192778,0.2336514897392106,0.839251354008324,1022.0,451,True
TUFM,Stim8hr,651,True,0.6274699975141268,0.1471071742359534,0.5835429657099509,159.0,452,True
PARS2,Stim8hr,650,True,0.8227639333990054,0.1666656975674025,0.784413398397117,319.0,453,True
GMEB1,Stim8hr,650,True,0.8536259776032639,0.1713138583537012,0.8378342122547381,1192.0,453,True
SEC63,Stim48hr,646,True,0.7980081837261762,0.1974622424355152,0.7809193324305435,550.0,455,True
SEC14L1,Stim8hr,645,True,0.8171396576275368,0.1886579357666931,0.8073814101745429,169.0,456,True
LTB4R,Stim48hr,642,True,0.4387904861273892,0.0752184044187529,0.4023918434362413,1420.0,457,False
HNRNPD,Stim48hr,641,True,0.8304771063345161,0.2121989083437122,0.8255734724997785,553.0,458,True
PEX6,Stim8hr,641,True,0.3136712391395443,0.0128595333629965,0.2181830010565027,572.0,458,False
PACSIN2,Rest,631,True,0.7575636767947082,0.2702524732394467,0.6903397664417227,298.0,460,True
NCBP3,Stim8hr,631,True,0.3227577679070694,0.075334827591174,0.2548919800186518,998.0,460,False
TMEM79,Stim8hr,629,True,0.3326121552229425,0.084419848550067,0.2460411453344389,349.0,462,False
MED13,Stim48hr,628,True,0.8728553051747615,0.2031986333977901,0.8555185651998599,1501.0,463,True
RNASEH1,Stim48hr,627,True,0.8196318237538799,0.1701749801245204,0.8025649096963061,249.0,464,True
PCBP2,Stim8hr,626,True,0.3884695632557837,0.0472126962612717,0.3233480315185735,229.0,465,False
C6orf62,Rest,623,True,0.6412576990031656,0.1524740138526053,0.502705103221209,188.0,466,True
COASY,Stim8hr,622,True,0.5270277784205311,0.3236294752342066,0.4681035840239503,57.0,467,False
CCDC22,Stim48hr,618,True,0.6618135191562765,0.1535337116728102,0.6594133745651645,454.0,468,True
POLG2,Stim48hr,615,True,0.739454091989237,0.4026510658371121,0.7150194131936819,81.0,470,True
PCBP1,Stim8hr,615,True,0.7656242316987042,0.147363650755339,0.7078523723759205,133.0,470,True
TMED10,Stim8hr,615,True,0.8404290954421113,0.2900059340712808,0.8266815954258885,364.0,470,True
CCNF,Rest,614,True,0.8106186998211568,0.1736522592196956,0.8072604743980965,574.0,472,True
