source,target,condition,subsumption_frac
AHR,BHLHE40,Rest,0.48237885462555063
AHR,BRD7,Rest,0.5067567567567568
AHR,BRMS1,Rest,0.454337899543379
AHR,BTAF1,Rest,0.48861911987860396
AHR,BZW2,Rest,0.4574468085106383
AHR,C16orf87,Rest,0.42436974789915966
AHR,C6orf120,Rest,0.6335078534031413
AHR,C8orf33,Rest,0.4530386740331492
AHR,CAB39,Rest,0.5323383084577115
AHR,CALM1,Rest,0.4642857142857143
AHR,CAND1,Rest,0.4745762711864407
AHR,CARM1,Rest,0.46502057613168724
AHR,CARNMT1,Rest,0.474025974025974
AHR,CASP3,Rest,0.5168539325842697
AHSA1,TADA2B,Rest,0.14728682170542637
AHSA1,ELAVL1,Rest,0.15022761760242792
AHSA1,ARNT,Rest,0.16166281755196305
AHSA1,NSD1,Rest,0.17551622418879056
AHSA1,USP22,Rest,0.2002635046113307
AHSA1,AACS,Rest,0.23577235772357724
AHSA1,ABCA5,Rest,0.11267605633802817
AHSA1,ABCC1,Rest,0.2033898305084746
AHSA1,ACACA,Rest,0.2127659574468085
AHSA1,ADNP,Rest,0.14925373134328357
AHSA1,ADNP2,Rest,0.11494252873563218
AHSA1,AHR,Rest,0.15273477812177502
AHSA1,AK3,Rest,0.19672131147540983
AHSA1,AKAP17A,Rest,0.13194444444444445
AHSA1,ANKRD11,Rest,0.15228426395939088
AHSA1,ANKRD27,Rest,0.19487179487179487
AHSA1,ANTKMT,Rest,0.23703703703703705
AHSA1,APEX1,Rest,0.17045454545454544
AHSA1,APMAP,Rest,0.14685314685314685
AHSA1,APOBEC3B,Rest,0.1339712918660287
AHSA1,ARHGAP15,Rest,0.1509433962264151
AHSA1,ARHGAP30,Rest,0.16996047430830039
AHSA1,ARID5A,Rest,0.21395348837209302
AHSA1,ARIH2,Rest,0.07878787878787878
AHSA1,ARL8B,Rest,0.12053571428571429
AHSA1,ARMC8,Rest,0.16822429906542055
AHSA1,ARRB1,Rest,0.19014084507042253
AHSA1,ASXL1,Rest,0.21351351351351353
AHSA1,ATAD5,Rest,0.1571969696969697
AHSA1,ATF7IP,Rest,0.19491525423728814
AHSA1,ATG12,Rest,0.17048346055979643
AHSA1,ATM,Rest,0.1450381679389313
AHSA1,B4GALT5,Rest,0.16911764705882354
AHSA1,BCL9L,Rest,0.20074349442379183
AHSA1,BCOR,Rest,0.15060240963855423
AHSA1,BHLHE40,Rest,0.18722466960352424
AHSA1,BRD7,Rest,0.12837837837837837
AHSA1,BRMS1,Rest,0.16210045662100456
AHSA1,BTAF1,Rest,0.17602427921092564
AHSA1,BZW2,Rest,0.07446808510638298
AHSA1,C16orf87,Rest,0.14285714285714285
AHSA1,C6orf120,Rest,0.15706806282722513
AHSA1,C8orf33,Rest,0.1574585635359116
AHSA1,CAB39,Rest,0.24875621890547264
AHSA1,CALM1,Rest,0.14285714285714285
AHSA1,CAND1,Rest,0.15593220338983052
AHSA1,CARM1,Rest,0.18106995884773663
AHSA1,CARNMT1,Rest,0.16883116883116883
AHSA1,CASP3,Rest,0.19101123595505617
AK3,TADA2B,Rest,0.162015503875969
AK3,ELAVL1,Rest,0.1456752655538695
AK3,ARNT,Rest,0.1697459584295612
AK3,NSD1,Rest,0.16519174041297935
AK3,USP22,Rest,0.17918313570487485
AK3,AACS,Rest,0.12195121951219512
AK3,ABCA5,Rest,0.14084507042253522
AK3,ABCC1,Rest,0.15254237288135594
AK3,ACACA,Rest,0.23404255319148937
AK3,ADNP,Rest,0.14427860696517414
AK3,ADNP2,Rest,0.13218390804597702
AK3,AHR,Rest,0.15067079463364294
AK3,AHSA1,Rest,0.1935483870967742
AK3,AKAP17A,Rest,0.1388888888888889
AK3,ANKRD11,Rest,0.13705583756345177
AK3,ANKRD27,Rest,0.13333333333333333
AK3,ANTKMT,Rest,0.24444444444444444
AK3,APEX1,Rest,0.17424242424242425
AK3,APMAP,Rest,0.11188811188811189
AK3,APOBEC3B,Rest,0.19138755980861244
AK3,ARHGAP15,Rest,0.22012578616352202
AK3,ARHGAP30,Rest,0.10935441370223979
AK3,ARID5A,Rest,0.16279069767441862
AK3,ARIH2,Rest,0.10909090909090909
AK3,ARL8B,Rest,0.09375
AK3,ARMC8,Rest,0.3130841121495327
AK3,ARRB1,Rest,0.09859154929577464
AK3,ASXL1,Rest,0.13783783783783785
AK3,ATAD5,Rest,0.16193181818181818
AK3,ATF7IP,Rest,0.2033898305084746
AK3,ATG12,Rest,0.19083969465648856
AK3,ATM,Rest,0.13358778625954199
AK3,B4GALT5,Rest,0.18382352941176472
AK3,BCL9L,Rest,0.10408921933085502
AK3,BCOR,Rest,0.1686746987951807
AK3,BHLHE40,Rest,0.15859030837004406
AK3,BRD7,Rest,0.14864864864864866
AK3,BRMS1,Rest,0.15296803652968036
AK3,BTAF1,Rest,0.14871016691957512
AK3,BZW2,Rest,0.19148936170212766
AK3,C16orf87,Rest,0.14705882352941177
AK3,C6orf120,Rest,0.14659685863874344
AK3,C8orf33,Rest,0.20441988950276244
AK3,CAB39,Rest,0.1691542288557214
AK3,CALM1,Rest,0.125
AK3,CAND1,Rest,0.19491525423728814
AK3,CARM1,Rest,0.14814814814814814
AK3,CARNMT1,Rest,0.18831168831168832
AK3,CASP3,Rest,0.12359550561797752
AKAP17A,TADA2B,Rest,0.07131782945736434
AKAP17A,ELAVL1,Rest,0.08801213960546282
AKAP17A,ARNT,Rest,0.061200923787528866
AKAP17A,NSD1,Rest,0.06784660766961652
AKAP17A,USP22,Rest,0.06982872200263504
AKAP17A,AACS,Rest,0.11382113821138211
AKAP17A,ABCA5,Rest,0.07042253521126761
AKAP17A,ABCC1,Rest,0.08050847457627118
AKAP17A,ACACA,Rest,0.10638297872340426
AKAP17A,ADNP,Rest,0.07960199004975124
AKAP17A,ADNP2,Rest,0.06896551724137931
AKAP17A,AHR,Rest,0.05779153766769866
AKAP17A,AHSA1,Rest,0.06129032258064516
AKAP17A,AK3,Rest,0.06557377049180328
AKAP17A,ANKRD11,Rest,0.07106598984771574
AKAP17A,ANKRD27,Rest,0.09743589743589744
AKAP17A,ANTKMT,Rest,0.07407407407407407
AKAP17A,APEX1,Rest,0.10227272727272728
AKAP17A,APMAP,Rest,0.04895104895104895
AKAP17A,APOBEC3B,Rest,0.05741626794258373
AKAP17A,ARHGAP15,Rest,0.050314465408805034
AKAP17A,ARHGAP30,Rest,0.061923583662714096
AKAP17A,ARID5A,Rest,0.07906976744186046
AKAP17A,ARIH2,Rest,0.09090909090909091
AKAP17A,ARL8B,Rest,0.08482142857142858
AKAP17A,ARMC8,Rest,0.08411214953271028
AKAP17A,ARRB1,Rest,0.09859154929577464
AKAP17A,ASXL1,Rest,0.04594594594594595
AKAP17A,ATAD5,Rest,0.06912878787878787
AKAP17A,ATF7IP,Rest,0.05084745762711865
AKAP17A,ATG12,Rest,0.06615776081424936
AKAP17A,ATM,Rest,0.05725190839694656
AKAP17A,B4GALT5,Rest,0.0661764705882353
AKAP17A,BCL9L,Rest,0.055762081784386616
AKAP17A,BCOR,Rest,0.04819277108433735
AKAP17A,BHLHE40,Rest,0.06828193832599119
AKAP17A,BRD7,Rest,0.07432432432432433
AKAP17A,BRMS1,Rest,0.10730593607305935
AKAP17A,BTAF1,Rest,0.08649468892261002
AKAP17A,BZW2,Rest,0.0425531914893617
AKAP17A,C16orf87,Rest,0.0546218487394958
AKAP17A,C6orf120,Rest,0.05235602094240838
AKAP17A,C8orf33,Rest,0.08011049723756906
AKAP17A,CAB39,Rest,0.03980099502487562
AKAP17A,CALM1,Rest,0.10714285714285714
AKAP17A,CAND1,Rest,0.07457627118644068
AKAP17A,CARM1,Rest,0.09876543209876543
AKAP17A,CARNMT1,Rest,0.12337662337662338
AKAP17A,CASP3,Rest,0.06741573033707865
ANKRD11,TADA2B,Rest,0.11007751937984496
ANKRD11,ELAVL1,Rest,0.08801213960546282
ANKRD11,ARNT,Rest,0.08660508083140878
ANKRD11,NSD1,Rest,0.10619469026548672
ANKRD11,USP22,Rest,0.12384716732542819
ANKRD11,AACS,Rest,0.13821138211382114
ANKRD11,ABCA5,Rest,0.15492957746478872
ANKRD11,ABCC1,Rest,0.08898305084745763
ANKRD11,ACACA,Rest,0.06382978723404255
ANKRD11,ADNP,Rest,0.1044776119402985
ANKRD11,ADNP2,Rest,0.16091954022988506
ANKRD11,AHR,Rest,0.09081527347781218
ANKRD11,AHSA1,Rest,0.0967741935483871
ANKRD11,AK3,Rest,0.08852459016393442
ANKRD11,AKAP17A,Rest,0.09722222222222222
ANKRD11,ANKRD27,Rest,0.07692307692307693
ANKRD11,ANTKMT,Rest,0.1259259259259259
ANKRD11,APEX1,Rest,0.10984848484848485
ANKRD11,APMAP,Rest,0.1258741258741259
ANKRD11,APOBEC3B,Rest,0.10047846889952153
ANKRD11,ARHGAP15,Rest,0.11320754716981132
ANKRD11,ARHGAP30,Rest,0.08563899868247694
ANKRD11,ARID5A,Rest,0.12093023255813953
ANKRD11,ARIH2,Rest,0.10303030303030303
ANKRD11,ARL8B,Rest,0.08482142857142858
ANKRD11,ARMC8,Rest,0.102803738317757
ANKRD11,ARRB1,Rest,0.06338028169014084
ANKRD11,ASXL1,Rest,0.0918918918918919
ANKRD11,ATAD5,Rest,0.10416666666666667
ANKRD11,ATF7IP,Rest,0.07627118644067797
ANKRD11,ATG12,Rest,0.09414758269720101
ANKRD11,ATM,Rest,0.10687022900763359
ANKRD11,B4GALT5,Rest,0.09558823529411764
ANKRD11,BCL9L,Rest,0.13011152416356878
ANKRD11,BCOR,Rest,0.1746987951807229
ANKRD11,BHLHE40,Rest,0.14537444933920704
ANKRD11,BRD7,Rest,0.10810810810810811
ANKRD11,BRMS1,Rest,0.10273972602739725
ANKRD11,BTAF1,Rest,0.11380880121396054
ANKRD11,BZW2,Rest,0.13829787234042554
ANKRD11,C16orf87,Rest,0.14705882352941177
ANKRD11,C6orf120,Rest,0.11518324607329843
ANKRD11,C8orf33,Rest,0.08839779005524862
ANKRD11,CAB39,Rest,0.08955223880597014
ANKRD11,CALM1,Rest,0.10714285714285714
ANKRD11,CAND1,Rest,0.10677966101694915
ANKRD11,CARM1,Rest,0.09465020576131687
ANKRD11,CARNMT1,Rest,0.12337662337662338
ANKRD11,CASP3,Rest,0.1348314606741573
ANKRD27,TADA2B,Rest,0.09922480620155039
ANKRD27,ELAVL1,Rest,0.12898330804248861
ANKRD27,ARNT,Rest,0.10854503464203233
ANKRD27,NSD1,Rest,0.08112094395280237
ANKRD27,USP22,Rest,0.10013175230566534
ANKRD27,AACS,Rest,0.056910569105691054
ANKRD27,ABCA5,Rest,0.08450704225352113
ANKRD27,ABCC1,Rest,0.06779661016949153
ANKRD27,ACACA,Rest,0.02127659574468085
ANKRD27,ADNP,Rest,0.13930348258706468
ANKRD27,ADNP2,Rest,0.10919540229885058
ANKRD27,AHR,Rest,0.11042311661506708
ANKRD27,AHSA1,Rest,0.12258064516129032
ANKRD27,AK3,Rest,0.08524590163934426
ANKRD27,AKAP17A,Rest,0.13194444444444445
ANKRD27,ANKRD11,Rest,0.07614213197969544
ANKRD27,ANTKMT,Rest,0.06666666666666667
ANKRD27,APEX1,Rest,0.11363636363636363
ANKRD27,APMAP,Rest,0.11188811188811189
ANKRD27,APOBEC3B,Rest,0.09569377990430622
ANKRD27,ARHGAP15,Rest,0.1320754716981132
ANKRD27,ARHGAP30,Rest,0.11725955204216074
ANKRD27,ARID5A,Rest,0.046511627906976744
ANKRD27,ARIH2,Rest,0.09090909090909091
ANKRD27,ARL8B,Rest,0.15625
ANKRD27,ARMC8,Rest,0.09813084112149532
ANKRD27,ARRB1,Rest,0.09859154929577464
ANKRD27,ASXL1,Rest,0.13243243243243244
ANKRD27,ATAD5,Rest,0.09848484848484848
ANKRD27,ATF7IP,Rest,0.13559322033898305
ANKRD27,ATG12,Rest,0.08651399491094147
ANKRD27,ATM,Rest,0.13740458015267176
ANKRD27,B4GALT5,Rest,0.07352941176470588
ANKRD27,BCL9L,Rest,0.137546468401487
ANKRD27,BCOR,Rest,0.04819277108433735
ANKRD27,BHLHE40,Rest,0.10792951541850221
ANKRD27,BRD7,Rest,0.13513513513513514
ANKRD27,BRMS1,Rest,0.10273972602739725
ANKRD27,BTAF1,Rest,0.10166919575113809
ANKRD27,BZW2,Rest,0.09574468085106383
ANKRD27,C16orf87,Rest,0.09663865546218488
ANKRD27,C6orf120,Rest,0.09947643979057591
ANKRD27,C8orf33,Rest,0.1574585635359116
ANKRD27,CAB39,Rest,0.11442786069651742
ANKRD27,CALM1,Rest,0.07142857142857142
ANKRD27,CAND1,Rest,0.08135593220338982
ANKRD27,CARM1,Rest,0.13168724279835392
ANKRD27,CARNMT1,Rest,0.07792207792207792
ANKRD27,CASP3,Rest,0.11235955056179775
ANTKMT,TADA2B,Rest,0.06976744186046512
ANTKMT,ELAVL1,Rest,0.06069802731411229
ANTKMT,ARNT,Rest,0.06812933025404157
ANTKMT,NSD1,Rest,0.058997050147492625
ANTKMT,USP22,Rest,0.0764163372859025
ANTKMT,AACS,Rest,0.056910569105691054
ANTKMT,ABCA5,Rest,0.09859154929577464
ANTKMT,ABCC1,Rest,0.09322033898305085
ANTKMT,ACACA,Rest,0.0851063829787234
ANTKMT,ADNP,Rest,0.06467661691542288
ANTKMT,ADNP2,Rest,0.06896551724137931
ANTKMT,AHR,Rest,0.05572755417956656
ANTKMT,AHSA1,Rest,0.1032258064516129
ANTKMT,AK3,Rest,0.10819672131147541
ANTKMT,AKAP17A,Rest,0.06944444444444445
ANTKMT,ANKRD11,Rest,0.08629441624365482
ANTKMT,ANKRD27,Rest,0.046153846153846156
ANTKMT,APEX1,Rest,0.07954545454545454
ANTKMT,APMAP,Rest,0.06293706293706294
ANTKMT,APOBEC3B,Rest,0.11004784688995216
ANTKMT,ARHGAP15,Rest,0.06918238993710692
ANTKMT,ARHGAP30,Rest,0.05928853754940711
ANTKMT,ARID5A,Rest,0.05116279069767442
ANTKMT,ARIH2,Rest,0.03636363636363636
ANTKMT,ARL8B,Rest,0.03571428571428571
ANTKMT,ARMC8,Rest,0.06074766355140187
ANTKMT,ARRB1,Rest,0.056338028169014086
ANTKMT,ASXL1,Rest,0.05675675675675676
ANTKMT,ATAD5,Rest,0.06818181818181818
ANTKMT,ATF7IP,Rest,0.1016949152542373
ANTKMT,ATG12,Rest,0.0916030534351145
ANTKMT,ATM,Rest,0.08778625954198473
ANTKMT,B4GALT5,Rest,0.1323529411764706
ANTKMT,BCL9L,Rest,0.055762081784386616
ANTKMT,BCOR,Rest,0.0783132530120482
ANTKMT,BHLHE40,Rest,0.08590308370044053
ANTKMT,BRD7,Rest,0.0777027027027027
ANTKMT,BRMS1,Rest,0.07990867579908675
ANTKMT,BTAF1,Rest,0.0637329286798179
ANTKMT,BZW2,Rest,0.06382978723404255
ANTKMT,C16orf87,Rest,0.12184873949579832
ANTKMT,C6orf120,Rest,0.06806282722513089
ANTKMT,C8orf33,Rest,0.058011049723756904
ANTKMT,CAB39,Rest,0.08955223880597014
ANTKMT,CALM1,Rest,0.07142857142857142
ANTKMT,CAND1,Rest,0.07288135593220339
ANTKMT,CARM1,Rest,0.07407407407407407
ANTKMT,CARNMT1,Rest,0.05194805194805195
ANTKMT,CASP3,Rest,0.0898876404494382
APEX1,TADA2B,Rest,0.13333333333333333
APEX1,ELAVL1,Rest,0.1426403641881639
APEX1,ARNT,Rest,0.11778290993071594
APEX1,NSD1,Rest,0.140117994100295
APEX1,USP22,Rest,0.1251646903820817
APEX1,AACS,Rest,0.17073170731707318
APEX1,ABCA5,Rest,0.09154929577464789
APEX1,ABCC1,Rest,0.13983050847457626
APEX1,ACACA,Rest,0.19148936170212766
APEX1,ADNP,Rest,0.08955223880597014
APEX1,ADNP2,Rest,0.12643678160919541
APEX1,AHR,Rest,0.10319917440660474
APEX1,AHSA1,Rest,0.14516129032258066
APEX1,AK3,Rest,0.15081967213114755
APEX1,AKAP17A,Rest,0.1875
APEX1,ANKRD11,Rest,0.14720812182741116
APEX1,ANKRD27,Rest,0.15384615384615385
APEX1,ANTKMT,Rest,0.15555555555555556
APEX1,APMAP,Rest,0.11888111888111888
APEX1,APOBEC3B,Rest,0.1339712918660287
APEX1,ARHGAP15,Rest,0.16352201257861634
APEX1,ARHGAP30,Rest,0.1370223978919631
APEX1,ARID5A,Rest,0.10697674418604651
APEX1,ARIH2,Rest,0.1393939393939394
APEX1,ARL8B,Rest,0.13392857142857142
APEX1,ARMC8,Rest,0.11214953271028037
APEX1,ARRB1,Rest,0.08450704225352113
APEX1,ASXL1,Rest,0.16216216216216217
APEX1,ATAD5,Rest,0.1278409090909091
APEX1,ATF7IP,Rest,0.11864406779661017
APEX1,ATG12,Rest,0.10432569974554708
APEX1,ATM,Rest,0.14122137404580154
APEX1,B4GALT5,Rest,0.13970588235294118
APEX1,BCL9L,Rest,0.11895910780669144
APEX1,BCOR,Rest,0.10843373493975904
APEX1,BHLHE40,Rest,0.11894273127753303
APEX1,BRD7,Rest,0.12837837837837837
APEX1,BRMS1,Rest,0.1415525114155251
APEX1,BTAF1,Rest,0.13505311077389984
APEX1,BZW2,Rest,0.1276595744680851
APEX1,C16orf87,Rest,0.15126050420168066
APEX1,C6orf120,Rest,0.12041884816753927
APEX1,C8orf33,Rest,0.16298342541436464
APEX1,CAB39,Rest,0.14427860696517414
APEX1,CALM1,Rest,0.16071428571428573
APEX1,CAND1,Rest,0.1576271186440678
APEX1,CARM1,Rest,0.13168724279835392
APEX1,CARNMT1,Rest,0.13636363636363635
APEX1,CASP3,Rest,0.1348314606741573
APMAP,TADA2B,Rest,0.07596899224806201
APMAP,ELAVL1,Rest,0.06525037936267071
APMAP,ARNT,Rest,0.07274826789838337
APMAP,NSD1,Rest,0.07669616519174041
APMAP,USP22,Rest,0.07509881422924901
APMAP,AACS,Rest,0.08943089430894309
APMAP,ABCA5,Rest,0.08450704225352113
APMAP,ABCC1,Rest,0.05508474576271186
APMAP,ACACA,Rest,0.0851063829787234
APMAP,ADNP,Rest,0.04975124378109453
APMAP,ADNP2,Rest,0.06321839080459771
APMAP,AHR,Rest,0.07120743034055728
APMAP,AHSA1,Rest,0.06774193548387097
APMAP,AK3,Rest,0.05245901639344262
APMAP,AKAP17A,Rest,0.04861111111111111
APMAP,ANKRD11,Rest,0.09137055837563451
APMAP,ANKRD27,Rest,0.08205128205128205
APMAP,ANTKMT,Rest,0.06666666666666667
APMAP,APEX1,Rest,0.06439393939393939
APMAP,APOBEC3B,Rest,0.07655502392344497
APMAP,ARHGAP15,Rest,0.031446540880503145
APMAP,ARHGAP30,Rest,0.03689064558629776
APMAP,ARID5A,Rest,0.06511627906976744
APMAP,ARIH2,Rest,0.06060606060606061
APMAP,ARL8B,Rest,0.07589285714285714
APMAP,ARMC8,Rest,0.056074766355140186
APMAP,ARRB1,Rest,0.035211267605633804
APMAP,ASXL1,Rest,0.05945945945945946
APMAP,ATAD5,Rest,0.06818181818181818
APMAP,ATF7IP,Rest,0.07627118644067797
APMAP,ATG12,Rest,0.07888040712468193
APMAP,ATM,Rest,0.08396946564885496
APMAP,B4GALT5,Rest,0.08823529411764706
APMAP,BCL9L,Rest,0.08921933085501858
APMAP,BCOR,Rest,0.05421686746987952
APMAP,BHLHE40,Rest,0.07929515418502203
APMAP,BRD7,Rest,0.04054054054054054
APMAP,BRMS1,Rest,0.05707762557077625
APMAP,BTAF1,Rest,0.06828528072837632
APMAP,BZW2,Rest,0.06382978723404255
APMAP,C16orf87,Rest,0.06302521008403361
APMAP,C6orf120,Rest,0.06806282722513089
APMAP,C8orf33,Rest,0.04696132596685083
APMAP,CAB39,Rest,0.05970149253731343
APMAP,CALM1,Rest,0.125
APMAP,CAND1,Rest,0.08135593220338982
APMAP,CARM1,Rest,0.09053497942386832
APMAP,CARNMT1,Rest,0.03896103896103896
APMAP,CASP3,Rest,0.056179775280898875
APOBEC3B,TADA2B,Rest,0.10310077519379846
APOBEC3B,ELAVL1,Rest,0.07738998482549317
APOBEC3B,ARNT,Rest,0.10392609699769054
APOBEC3B,NSD1,Rest,0.11799410029498525
APOBEC3B,USP22,Rest,0.08827404479578392
APOBEC3B,AACS,Rest,0.06504065040650407
APOBEC3B,ABCA5,Rest,0.14788732394366197
APOBEC3B,ABCC1,Rest,0.13983050847457626
APOBEC3B,ACACA,Rest,0.06382978723404255
APOBEC3B,ADNP,Rest,0.11442786069651742
APOBEC3B,ADNP2,Rest,0.05747126436781609
APOBEC3B,AHR,Rest,0.09184726522187822
APOBEC3B,AHSA1,Rest,0.09032258064516129
APOBEC3B,AK3,Rest,0.13114754098360656
APOBEC3B,AKAP17A,Rest,0.08333333333333333
APOBEC3B,ANKRD11,Rest,0.1065989847715736
APOBEC3B,ANKRD27,Rest,0.10256410256410256
APOBEC3B,ANTKMT,Rest,0.17037037037037037
APOBEC3B,APEX1,Rest,0.10606060606060606
APOBEC3B,APMAP,Rest,0.11188811188811189
APOBEC3B,ARHGAP15,Rest,0.08176100628930817
APOBEC3B,ARHGAP30,Rest,0.08036890645586298
APOBEC3B,ARID5A,Rest,0.12558139534883722
APOBEC3B,ARIH2,Rest,0.09696969696969697
APOBEC3B,ARL8B,Rest,0.08035714285714286
APOBEC3B,ARMC8,Rest,0.11682242990654206
APOBEC3B,ARRB1,Rest,0.1056338028169014
APOBEC3B,ASXL1,Rest,0.07837837837837838
APOBEC3B,ATAD5,Rest,0.125
APOBEC3B,ATF7IP,Rest,0.0847457627118644
APOBEC3B,ATG12,Rest,0.1450381679389313
APOBEC3B,ATM,Rest,0.12213740458015267
APOBEC3B,B4GALT5,Rest,0.19117647058823528
APOBEC3B,BCL9L,Rest,0.07806691449814127
APOBEC3B,BCOR,Rest,0.1686746987951807
APOBEC3B,BHLHE40,Rest,0.09691629955947137
APOBEC3B,BRD7,Rest,0.10810810810810811
APOBEC3B,BRMS1,Rest,0.08904109589041095
APOBEC3B,BTAF1,Rest,0.10015174506828528
APOBEC3B,BZW2,Rest,0.1595744680851064
APOBEC3B,C16orf87,Rest,0.09663865546218488
APOBEC3B,C6orf120,Rest,0.10471204188481675
APOBEC3B,C8orf33,Rest,0.10497237569060773
APOBEC3B,CAB39,Rest,0.13930348258706468
APOBEC3B,CALM1,Rest,0.08928571428571429
APOBEC3B,CAND1,Rest,0.12033898305084746
APOBEC3B,CARM1,Rest,0.102880658436214
APOBEC3B,CARNMT1,Rest,0.1038961038961039
APOBEC3B,CASP3,Rest,0.16853932584269662
ARHGAP15,TADA2B,Rest,0.07829457364341086
ARHGAP15,ELAVL1,Rest,0.08649468892261002
ARHGAP15,ARNT,Rest,0.09006928406466513
ARHGAP15,NSD1,Rest,0.084070796460177
ARHGAP15,USP22,Rest,0.09090909090909091
ARHGAP15,AACS,Rest,0.07317073170731707
ARHGAP15,ABCA5,Rest,0.1056338028169014
ARHGAP15,ABCC1,Rest,0.0635593220338983
ARHGAP15,ACACA,Rest,0.06382978723404255
ARHGAP15,ADNP,Rest,0.06467661691542288
ARHGAP15,ADNP2,Rest,0.09770114942528736
ARHGAP15,AHR,Rest,0.09287925696594428
ARHGAP15,AHSA1,Rest,0.07741935483870968
ARHGAP15,AK3,Rest,0.11475409836065574
ARHGAP15,AKAP17A,Rest,0.05555555555555555
ARHGAP15,ANKRD11,Rest,0.09137055837563451
ARHGAP15,ANKRD27,Rest,0.1076923076923077
ARHGAP15,ANTKMT,Rest,0.08148148148148149
ARHGAP15,APEX1,Rest,0.09848484848484848
ARHGAP15,APMAP,Rest,0.03496503496503497
ARHGAP15,APOBEC3B,Rest,0.06220095693779904
ARHGAP15,ARHGAP30,Rest,0.11462450592885376
ARHGAP15,ARID5A,Rest,0.06511627906976744
ARHGAP15,ARIH2,Rest,0.11515151515151516
ARHGAP15,ARL8B,Rest,0.09375
ARHGAP15,ARMC8,Rest,0.0514018691588785
ARHGAP15,ARRB1,Rest,0.04929577464788732
ARHGAP15,ASXL1,Rest,0.08648648648648649
ARHGAP15,ATAD5,Rest,0.06912878787878787
ARHGAP15,ATF7IP,Rest,0.09322033898305085
ARHGAP15,ATG12,Rest,0.07124681933842239
ARHGAP15,ATM,Rest,0.08396946564885496
ARHGAP15,B4GALT5,Rest,0.09558823529411764
ARHGAP15,BCL9L,Rest,0.137546468401487
ARHGAP15,BCOR,Rest,0.0963855421686747
ARHGAP15,BHLHE40,Rest,0.08590308370044053
ARHGAP15,BRD7,Rest,0.057432432432432436
ARHGAP15,BRMS1,Rest,0.0547945205479452
ARHGAP15,BTAF1,Rest,0.07435508345978756
ARHGAP15,BZW2,Rest,0.07446808510638298
ARHGAP15,C16orf87,Rest,0.08403361344537816
ARHGAP15,C6orf120,Rest,0.08376963350785341
ARHGAP15,C8orf33,Rest,0.07458563535911603
ARHGAP15,CAB39,Rest,0.14925373134328357
ARHGAP15,CALM1,Rest,0.07142857142857142
ARHGAP15,CAND1,Rest,0.08135593220338982
ARHGAP15,CARM1,Rest,0.05761316872427984
ARHGAP15,CARNMT1,Rest,0.05844155844155844
ARHGAP15,CASP3,Rest,0.07865168539325842
ARHGAP30,TADA2B,Rest,0.3488372093023256
ARHGAP30,ELAVL1,Rest,0.3945371775417299
ARHGAP30,ARNT,Rest,0.40877598152424943
ARHGAP30,NSD1,Rest,0.3392330383480826
ARHGAP30,USP22,Rest,0.36495388669301715
ARHGAP30,AACS,Rest,0.3252032520325203
ARHGAP30,ABCA5,Rest,0.24647887323943662
ARHGAP30,ABCC1,Rest,0.3347457627118644
ARHGAP30,ACACA,Rest,0.44680851063829785
ARHGAP30,ADNP,Rest,0.3034825870646766
ARHGAP30,ADNP2,Rest,0.41954022988505746
ARHGAP30,AHR,Rest,0.4520123839009288
ARHGAP30,AHSA1,Rest,0.4161290322580645
ARHGAP30,AK3,Rest,0.2721311475409836
ARHGAP30,AKAP17A,Rest,0.3263888888888889
ARHGAP30,ANKRD11,Rest,0.3299492385786802
ARHGAP30,ANKRD27,Rest,0.4564102564102564
ARHGAP30,ANTKMT,Rest,0.3333333333333333
ARHGAP30,APEX1,Rest,0.3939393939393939
ARHGAP30,APMAP,Rest,0.1958041958041958
ARHGAP30,APOBEC3B,Rest,0.291866028708134
ARHGAP30,ARHGAP15,Rest,0.5471698113207547
ARHGAP30,ARID5A,Rest,0.3302325581395349
ARHGAP30,ARIH2,Rest,0.3878787878787879
ARHGAP30,ARL8B,Rest,0.5446428571428571
ARHGAP30,ARMC8,Rest,0.3037383177570093
ARHGAP30,ARRB1,Rest,0.45774647887323944
ARHGAP30,ASXL1,Rest,0.5027027027027027
ARHGAP30,ATAD5,Rest,0.35511363636363635
ARHGAP30,ATF7IP,Rest,0.2966101694915254
ARHGAP30,ATG12,Rest,0.31297709923664124
ARHGAP30,ATM,Rest,0.3816793893129771
ARHGAP30,B4GALT5,Rest,0.2647058823529412
ARHGAP30,BCL9L,Rest,0.5130111524163569
ARHGAP30,BCOR,Rest,0.2891566265060241
ARHGAP30,BHLHE40,Rest,0.30616740088105726
ARHGAP30,BRD7,Rest,0.42567567567567566
ARHGAP30,BRMS1,Rest,0.3515981735159817
ARHGAP30,BTAF1,Rest,0.38694992412746587
ARHGAP30,BZW2,Rest,0.30851063829787234
ARHGAP30,C16orf87,Rest,0.3025210084033613
ARHGAP30,C6orf120,Rest,0.5078534031413613
ARHGAP30,C8orf33,Rest,0.5248618784530387
ARHGAP30,CAB39,Rest,0.43781094527363185
ARHGAP30,CALM1,Rest,0.2857142857142857
ARHGAP30,CAND1,Rest,0.3694915254237288
ARHGAP30,CARM1,Rest,0.3292181069958848
ARHGAP30,CARNMT1,Rest,0.3116883116883117
ARHGAP30,CASP3,Rest,0.3146067415730337
ARID5A,TADA2B,Rest,0.10542635658914729
ARID5A,ELAVL1,Rest,0.08649468892261002
