gene,raw_score,kd_gated_score,eb_score,raw_rank,kd_gated_rank,eb_rank,dropped_by_kd_gate,rank_shift_raw_to_eb
NDUFC2,4,4.0,-2.1332,5316,4017,4456,False,860.0
DMTF1,4,4.0,-1.8852,5316,4017,3797,False,1519.0
SGK2,4,,,5316,,,True,
DMTN,4,,,5316,,,True,
SLC36A1,4,4.0,-2.2403,5316,4017,4757,False,559.0
ABI2,4,4.0,-1.019,5316,4017,2001,False,3315.0
NAT9,4,4.0,-2.2785,5316,4017,4928,False,388.0
MXD3,4,4.0,-1.6817,5316,4017,3178,False,2138.0
SLC5A5,4,,,5316,,,True,
ADAM22,4,,,5316,,,True,
NAXE,4,4.0,-2.1332,5316,4017,4456,False,860.0
YIPF2,4,4.0,-1.6775,5316,4017,3169,False,2147.0
DPF3,4,1.0,-1.4153,5316,6019,2633,False,2683.0
SLC12A2,4,4.0,-2.3635,5316,4017,5152,False,164.0
YIF1A,4,4.0,-2.0262,5316,4017,4177,False,1139.0
ADIPOR1,4,4.0,-2.5631,5316,4017,5850,False,-534.0
ADAMTS1,4,,,5316,,,True,
SLC5A10,4,,,5316,,,True,
ACADVL,4,4.0,-1.8852,5316,4017,3797,False,1519.0
WDR81,4,,,5316,,,True,
YWHAH,4,,,5316,,,True,
SLC43A2,4,2.0,-1.2637,5316,5100,2370,False,2946.0
DISC1,4,,,5316,,,True,
DISP1,4,,,5316,,,True,
D2HGDH,4,,,5316,,,True,
SGO2,4,4.0,-1.8852,5316,4017,3797,False,1519.0
WSB2,4,4.0,-1.9557,5316,4017,3971,False,1345.0
SESN1,4,4.0,-2.2403,5316,4017,4757,False,559.0
TGFB1,4,4.0,-2.3635,5316,4017,5152,False,164.0
SLAIN2,4,4.0,-1.8325,5316,4017,3612,False,1704.0
XPNPEP1,4,4.0,-2.3635,5316,4017,5152,False,164.0
MYH3,4,,,5316,,,True,
DUSP11,4,4.0,-2.7008,5316,4017,6311,False,-995.0
WWC1,4,,,5316,,,True,
NEURL4,4,4.0,-2.0262,5316,4017,4177,False,1139.0
MRPS18A,4,,,5316,,,True,
DENND6A,4,,,5316,,,True,
CXCL16,4,,,5316,,,True,
WNT10B,4,,,5316,,,True,
DMRT2,4,,,5316,,,True,
SLC1A5,4,4.0,-1.019,5316,4017,2001,False,3315.0
DSTYK,4,4.0,-1.9557,5316,4017,3971,False,1345.0
ABHD16A,4,4.0,-2.1332,5316,4017,4456,False,860.0
SETDB2,4,4.0,-2.3484,5316,4017,5107,False,209.0
SLC35F2,4,4.0,-2.1332,5316,4017,4456,False,860.0
DELE1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
YPEL3,4,4.0,-2.293,5316,4017,4951,False,365.0
NCEH1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
SFT2D1,4,4.0,-2.0627,5316,4017,4266,False,1050.0
DUSP1,4,4.0,-2.2403,5316,4017,4757,False,559.0
ZNRF3,4,,,5316,,,True,
BBS1,4,4.0,-2.1332,5316,4017,4456,False,860.0
TCTA,4,4.0,-2.293,5316,4017,4951,False,365.0
STC2,4,4.0,-1.019,5316,4017,2001,False,3315.0
POLI,4,4.0,-2.0627,5316,4017,4266,False,1050.0
CAPN7,4,4.0,-2.7008,5316,4017,6311,False,-995.0
ZNF282,4,4.0,-1.8325,5316,4017,3612,False,1704.0
CARD8,4,,,5316,,,True,
RGMB,4,,,5316,,,True,
POLR2J2,4,,,5316,,,True,
RGPD2,4,,,5316,,,True,
ZNF28,4,,,5316,,,True,
CAT,4,4.0,-2.4705,5316,4017,5515,False,-199.0
PNPLA7,4,,,5316,,,True,
ARMCX2,4,,,5316,,,True,
PNMA1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
PMS1,4,4.0,-2.2785,5316,4017,4928,False,388.0
POGLUT2,4,4.0,-2.0627,5316,4017,4266,False,1050.0
PM20D1,4,,,5316,,,True,
POM121,4,,,5316,,,True,
POMK,4,,,5316,,,True,
C5orf58,4,,,5316,,,True,
C6orf89,4,4.0,-2.2403,5316,4017,4757,False,559.0
ASB1,4,4.0,-1.8325,5316,4017,3612,False,1704.0
REX1BD,4,,,5316,,,True,
C9orf72,4,4.0,-2.1332,5316,4017,4456,False,860.0
CA7,4,,,5316,,,True,
RGL2,4,4.0,-1.9557,5316,4017,3971,False,1345.0
STAG3,4,4.0,-1.019,5316,4017,2001,False,3315.0
PP2D1,4,,,5316,,,True,
ARSB,4,4.0,-2.0627,5316,4017,4266,False,1050.0
ARSA,4,4.0,-2.3635,5316,4017,5152,False,164.0
ZNF318,4,4.0,-2.0627,5316,4017,4266,False,1050.0
RFTN1,4,4.0,-2.3635,5316,4017,5152,False,164.0
ARRDC1,4,4.0,-2.2403,5316,4017,4757,False,559.0
CABLES2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
STIMATE-MUSTN1,4,,,5316,,,True,
CCDC106,4,4.0,-2.7008,5316,4017,6311,False,-995.0
CCDC107,4,4.0,-2.5082,5316,4017,5718,False,-402.0
CCL18,4,,,5316,,,True,
ZNF623,4,4.0,-2.0101,5316,4017,4151,False,1165.0
RIOX2,4,4.0,-2.1332,5316,4017,4456,False,860.0
PISD,4,,,5316,,,True,
STX11,4,4.0,-2.1332,5316,4017,4456,False,860.0
ARHGEF11,4,,,5316,,,True,
CCDC88B,4,4.0,-2.3635,5316,4017,5152,False,164.0
PILRA,4,,,5316,,,True,
PIK3R5,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SOCS1,4,4.0,-2.4705,5316,4017,5515,False,-199.0
PIGL,4,4.0,-2.2259,5316,4017,4743,False,573.0
CD109,4,4.0,-2.0627,5316,4017,4266,False,1050.0
ARFGAP3,4,4.0,-2.0262,5316,4017,4177,False,1139.0
PIGC,4,4.0,-1.8852,5316,4017,3797,False,1519.0
CCNI,4,4.0,-2.0101,5316,4017,4151,False,1165.0
SORBS3,4,,,5316,,,True,
CCDC82,4,4.0,-2.5631,5316,4017,5850,False,-534.0
SOS1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
ZNF227,4,4.0,-2.3635,5316,4017,5152,False,164.0
ZNF225,4,4.0,-1.7702,5316,4017,3354,False,1962.0
PLEKHM2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
ARL8A,4,4.0,-2.7008,5316,4017,6311,False,-995.0
RHOBTB2,4,,,5316,,,True,
PLEK,4,,,5316,,,True,
RHOH,4,2.0,-1.2637,5316,5100,2370,False,2946.0
RHOQ,4,4.0,-2.3635,5316,4017,5152,False,164.0
RHOT2,4,4.0,-1.9557,5316,4017,3971,False,1345.0
STRADB,4,4.0,-2.3856,5316,4017,5323,False,-7.0
CCDC66,4,4.0,-2.7008,5316,4017,6311,False,-995.0
RHOXF2,4,,,5316,,,True,
STRIP1,4,4.0,-2.1332,5316,4017,4456,False,860.0
RHPN1,4,4.0,-1.5455,5316,4017,2947,False,2369.0
PKP2,4,,,5316,,,True,
SP140,4,4.0,-2.7008,5316,4017,6311,False,-995.0
PPP1R21,4,4.0,-2.0627,5316,4017,4266,False,1050.0
PPP1R3E,4,4.0,-1.7702,5316,4017,3354,False,1962.0
PPP2CB,4,4.0,-1.8129,5316,4017,3572,False,1744.0
RABL2B,4,,,5316,,,True,
PTPN9,4,4.0,-2.2403,5316,4017,4757,False,559.0
PTPN7,4,4.0,-1.9557,5316,4017,3971,False,1345.0
BHLHA15,4,,,5316,,,True,
BHLHA9,4,,,5316,,,True,
BICRAL,4,,,5316,,,True,
PTRH1,4,4.0,-2.1042,5316,4017,4387,False,929.0
B3GNT2,4,4.0,-2.4705,5316,4017,5515,False,-199.0
B3GALNT2,4,4.0,-2.0262,5316,4017,4177,False,1139.0
BIVM-ERCC5,4,,,5316,,,True,
SPECC1L,4,4.0,-2.4705,5316,4017,5515,False,-199.0
BLOC1S3,4,,,5316,,,True,
RAP2B,4,4.0,-2.4705,5316,4017,5515,False,-199.0
PTGDS,4,,,5316,,,True,
RAI1,4,4.0,-1.9557,5316,4017,3971,False,1345.0
BET1L,4,4.0,-2.2259,5316,4017,4743,False,573.0
BEND5,4,,,5316,,,True,
PUM2,4,4.0,-2.4705,5316,4017,5515,False,-199.0
BBS7,4,4.0,-1.8852,5316,4017,3797,False,1519.0
BAZ2A,4,4.0,-1.8852,5316,4017,3797,False,1519.0
QSOX2,4,4.0,-2.3635,5316,4017,5152,False,164.0
BAZ1B,4,4.0,-2.3635,5316,4017,5152,False,164.0
BCAS3,4,4.0,-2.1332,5316,4017,4456,False,860.0
BANK1,4,,,5316,,,True,
SPRY2,4,,,5316,,,True,
SPRYD3,4,4.0,-2.4705,5316,4017,5515,False,-199.0
PYCARD,4,4.0,-1.4789,5316,4017,2836,False,2480.0
SPINDOC,4,4.0,-2.1332,5316,4017,4456,False,860.0
PVR,4,3.0,-1.6549,5316,4437,3131,False,2185.0
ZNF506,4,,,5316,,,True,
RAB3GAP2,4,4.0,-2.1332,5316,4017,4456,False,860.0
RAB5C,4,4.0,-2.0262,5316,4017,4177,False,1139.0
PURA,4,4.0,-2.1332,5316,4017,4456,False,860.0
SRGAP2B,4,,,5316,,,True,
RNF13,4,4.0,-2.1332,5316,4017,4456,False,860.0
ATXN1,4,,,5316,,,True,
BOLA1,4,4.0,-2.1332,5316,4017,4456,False,860.0
RBM47,4,,,5316,,,True,
ATG2A,4,4.0,-2.4705,5316,4017,5515,False,-199.0
C1GALT1,4,4.0,-2.0627,5316,4017,4266,False,1050.0
RBMX2,4,,,5316,,,True,
C1orf122,4,4.0,-2.208,5316,4017,4706,False,610.0
ST20-MTHFS,4,,,5316,,,True,
PRICKLE3,4,4.0,-2.0627,5316,4017,4266,False,1050.0
PRB2,4,,,5316,,,True,
C1orf35,4,3.0,-1.8795,5316,4437,3783,False,1533.0
C1orf54,4,,,5316,,,True,
PPP6R3,4,4.0,-2.1332,5316,4017,4456,False,860.0
ST6GAL1,4,4.0,-2.1332,5316,4017,4456,False,860.0
ZNF595,4,4.0,-1.8852,5316,4017,3797,False,1519.0
ASCC3,4,,,5316,,,True,
PRAP1,4,,,5316,,,True,
C18orf54,4,4.0,-2.3635,5316,4017,5152,False,164.0
RBM45,4,4.0,-1.9557,5316,4017,3971,False,1345.0
PRKCE,4,,,5316,,,True,
BOLA2B,4,,,5316,,,True,
PSKH1,4,4.0,-2.293,5316,4017,4951,False,365.0
PSENEN,4,4.0,-2.2403,5316,4017,4757,False,559.0
PSEN2,4,4.0,-1.0516,5316,4017,2038,False,3278.0
ZNF441,4,,,5316,,,True,
ZNF436,4,4.0,-1.903,5316,4017,3835,False,1481.0
RASAL1,4,,,5316,,,True,
ZNF432,4,0.0,-2.6867,5316,7153,6257,False,-941.0
ATP6V0A1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
PRR29,4,0.0,-1.7862,5316,7153,3389,False,1927.0
ATP1A3,4,,,5316,,,True,
ATG4C,4,4.0,-2.2403,5316,4017,4757,False,559.0
C12orf76,4,4.0,-1.8852,5316,4017,3797,False,1519.0
C15orf48,4,4.0,-1.019,5316,4017,2001,False,3315.0
RBM38,4,4.0,-2.2403,5316,4017,4757,False,559.0
PSME3,4,4.0,-2.1042,5316,4017,4387,False,929.0
SEMA6C,4,,,5316,,,True,
PIF1,4,4.0,-2.0627,5316,4017,4266,False,1050.0
CD24,4,,,5316,,,True,
CLOCK,4,4.0,-1.903,5316,4017,3835,False,1481.0
OARD1,4,4.0,-1.9557,5316,4017,3971,False,1345.0
ZDHHC14,4,4.0,-2.1332,5316,4017,4456,False,860.0
CLU,4,4.0,-2.0627,5316,4017,4266,False,1050.0
NUP210,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SCAI,4,4.0,-2.3635,5316,4017,5152,False,164.0
AMPD3,4,4.0,-2.2403,5316,4017,4757,False,559.0
AMFR,4,4.0,-1.7798,5316,4017,3377,False,1939.0
ALS2CL,4,,,5316,,,True,
NUDT7,4,4.0,-1.8852,5316,4017,3797,False,1519.0
CNIH1,4,4.0,-2.4705,5316,4017,5515,False,-199.0
CNKSR2,4,4.0,-2.1332,5316,4017,4456,False,860.0
SCGB3A2,4,,,5316,,,True,
CNNM4,4,4.0,-2.0262,5316,4017,4177,False,1139.0
ALX3,4,,,5316,,,True,
CNPPD1,4,4.0,-2.1703,5316,4017,4569,False,747.0
ANAPC15,4,4.0,-2.1332,5316,4017,4456,False,860.0
TBC1D23,4,4.0,-2.1332,5316,4017,4456,False,860.0
CIMAP1B,4,4.0,-1.237,5316,4017,2341,False,2975.0
CKS2,4,4.0,-2.2403,5316,4017,4757,False,559.0
CLBA1,4,,,5316,,,True,
TAX1BP3,4,4.0,-2.278,5316,4017,4924,False,392.0
SAFB2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
OSCAR,4,,,5316,,,True,
OGDH,4,4.0,-2.4705,5316,4017,5515,False,-199.0
OSBPL9,4,,,5316,,,True,
CLEC16A,4,4.0,-2.5631,5316,4017,5850,False,-534.0
ORC5,4,,,5316,,,True,
TBC1D17,4,1.0,-1.4153,5316,6019,2633,False,2683.0
CLEC2D,4,4.0,-2.7008,5316,4017,6311,False,-995.0
SARM1,4,4.0,-1.237,5316,4017,2341,False,2975.0
CLIC5,4,4.0,-2.0262,5316,4017,4177,False,1139.0
ZDHHC7,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SCLY,4,4.0,-2.1332,5316,4017,4456,False,860.0
SCML1,4,,,5316,,,True,
CNST,4,4.0,-2.1177,5316,4017,4445,False,871.0
NOTCH1,4,4.0,-2.3635,5316,4017,5152,False,164.0
AIMP2,4,4.0,-2.3856,5316,4017,5323,False,-7.0
ZBTB49,4,4.0,-2.349,5316,4017,5111,False,205.0
SECISBP2,4,4.0,-1.8129,5316,4017,3572,False,1744.0
SECTM1,4,,,5316,,,True,
NOD2,4,,,5316,,,True,
NOTCH2NLA,4,,,5316,,,True,
SELENOF,4,4.0,-2.2785,5316,4017,4928,False,388.0
NLRP1,4,4.0,-2.3635,5316,4017,5152,False,164.0
SELENON,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SMAD5,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SEM1,4,,,5316,,,True,
ZNF816,4,4.0,-1.7702,5316,4017,3354,False,1962.0
NKG7,4,4.0,-2.278,5316,4017,4924,False,392.0
NME3,4,4.0,-2.2403,5316,4017,4757,False,559.0
CPNE3,4,4.0,-2.3856,5316,4017,5323,False,-7.0
SEC22B,4,4.0,-2.0627,5316,4017,4266,False,1050.0
TCF12,4,4.0,-2.7008,5316,4017,6311,False,-995.0
NTN4,4,,,5316,,,True,
COG7,4,4.0,-2.293,5316,4017,4951,False,365.0
NT5DC3,4,4.0,-2.2403,5316,4017,4757,False,559.0
SCRN2,4,4.0,-2.1332,5316,4017,4456,False,860.0
SCYL2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
ZC3HAV1,4,4.0,-1.5695,5316,4017,2992,False,2324.0
SDHAF2,4,4.0,-2.0627,5316,4017,4266,False,1050.0
COMMD3-BMI1,4,,,5316,,,True,
COMTD1,4,4.0,-2.1332,5316,4017,4456,False,860.0
COPS7B,4,4.0,-2.7008,5316,4017,6311,False,-995.0
COQ8B,4,4.0,-2.2785,5316,4017,4928,False,388.0
SDR42E1,4,,,5316,,,True,
TCEAL4,4,,,5316,,,True,
NR1D2,4,4.0,-2.0854,5316,4017,4342,False,974.0
AKAP8L,4,4.0,-1.8852,5316,4017,3797,False,1519.0
CIDEB,4,4.0,-1.0516,5316,4017,2038,False,3278.0
SAA1,4,,,5316,,,True,
S1PR1,4,4.0,-2.1332,5316,4017,4456,False,860.0
S100A9,4,,,5316,,,True,
CDK8,4,4.0,-2.293,5316,4017,4951,False,365.0
APOBEC3D,4,,,5316,,,True,
SWI5,4,4.0,-2.6857,5316,4017,6211,False,-895.0
APOBEC2,4,,,5316,,,True,
ZKSCAN3,4,,,5316,,,True,
PEDS1-UBE2V1,4,,,5316,,,True,
SUSD6,4,4.0,-2.1332,5316,4017,4456,False,860.0
APIP,4,4.0,-2.4561,5316,4017,5506,False,-190.0
CDON,4,,,5316,,,True,
ZIK1,4,4.0,-2.1332,5316,4017,4456,False,860.0
SYNC,4,,,5316,,,True,
PDLIM1,4,4.0,-1.7702,5316,4017,3354,False,1962.0
SYNE4,4,,,5316,,,True,
PDF,4,,,5316,,,True,
SYCP2,4,,,5316,,,True,
CDK4,4,4.0,-2.2785,5316,4017,4928,False,388.0
ZMAT3,4,4.0,-2.2403,5316,4017,4757,False,559.0
RNPEPL1,4,4.0,-1.8852,5316,4017,3797,False,1519.0
SUGP2,4,4.0,-2.208,5316,4017,4706,False,610.0
AREL1,4,4.0,-2.3329,5316,4017,5067,False,249.0
RNF170,4,4.0,-1.8606,5316,4017,3723,False,1593.0
RNF175,4,,,5316,,,True,
CD36,4,,,5316,,,True,
SNX27,4,4.0,-2.0627,5316,4017,4266,False,1050.0
PHF14,4,4.0,-2.0627,5316,4017,4266,False,1050.0
RNF212,4,,,5316,,,True,
CD83,4,4.0,-2.7008,5316,4017,6311,False,-995.0
PGM2L1,4,4.0,-1.7702,5316,4017,3354,False,1962.0
CD86,4,,,5316,,,True,
ARAF,4,4.0,-2.4705,5316,4017,5515,False,-199.0
AQP3,4,4.0,-2.0614,5316,4017,4253,False,1063.0
CDC42BPG,4,,,5316,,,True,
APP,4,4.0,-2.0627,5316,4017,4266,False,1050.0
SYNJ2BP-COX16,4,,,5316,,,True,
CD200R1,4,4.0,-2.293,5316,4017,4951,False,365.0
PDE4D,4,,,5316,,,True,
CELSR3,4,,,5316,,,True,
PAX3,4,,,5316,,,True,
CHAC2,4,4.0,-2.4705,5316,4017,5515,False,-199.0
RAB11A,4,4.0,-2.4705,5316,4017,5515,False,-199.0
PARP12,4,4.0,-1.8852,5316,4017,3797,False,1519.0
CHCHD5,4,4.0,-2.7008,5316,4017,6311,False,-995.0
CHCHD7,4,4.0,-2.1703,5316,4017,4569,False,747.0
CFAP210,4,,,5316,,,True,
ANKRD46,4,4.0,-2.293,5316,4017,4951,False,365.0
TAGLN3,4,,,5316,,,True,
PANK1,4,4.0,-2.3635,5316,4017,5152,False,164.0
ZFP42,4,,,5316,,,True,
CHKA,4,4.0,-1.0516,5316,4017,2038,False,3278.0
ZFP36,4,4.0,-2.1338,5316,4017,4505,False,811.0
ZFP1,4,4.0,-2.0627,5316,4017,4266,False,1050.0
PAPSS2,4,,,5316,,,True,
ANKS6,4,,,5316,,,True,
CETN2,4,4.0,-2.4561,5316,4017,5506,False,-190.0
CERS4,4,4.0,-1.903,5316,4017,3835,False,1481.0
SYT11,4,4.0,-2.4705,5316,4017,5515,False,-199.0
SYTL2,4,4.0,-2.1332,5316,4017,4456,False,860.0
RPS6KA5,4,,,5316,,,True,
CENPP,4,,,5316,,,True,
AP1S3,4,4.0,-2.2403,5316,4017,4757,False,559.0
ANXA9,4,,,5316,,,True,
ZNF705A,4,,,5316,,,True,
ANXA1,4,4.0,-2.7008,5316,4017,6311,False,-995.0
CEP162,4,4.0,-2.7008,5316,4017,6311,False,-995.0
RTL5,4,,,5316,,,True,
TACC2,4,,,5316,,,True,
RTL8C,4,4.0,-2.0262,5316,4017,4177,False,1139.0
RTP4,4,4.0,-1.6587,5316,4017,3147,False,2169.0
ZFYVE16,4,4.0,-2.1332,5316,4017,4456,False,860.0
PCBD1,4,4.0,-2.0262,5316,4017,4177,False,1139.0
SYPL1,4,4.0,-2.1332,5316,4017,4456,False,860.0
MPO,4,,,5316,,,True,
HIC2,4,,,5316,,,True,
FBXO41,4,4.0,-2.4705,5316,4017,5515,False,-199.0
MAFB,4,,,5316,,,True,
GLO1,4,4.0,-2.7008,5316,4017,6311,False,-995.0
TST,4,4.0,-2.2785,5316,4017,4928,False,388.0
LPAR6,4,4.0,-2.3635,5316,4017,5152,False,164.0
GLMN,4,4.0,-1.019,5316,4017,2001,False,3315.0
GEMIN8,4,,,5316,,,True,
UBAC2,4,4.0,-2.2403,5316,4017,4757,False,559.0
TRIM8,4,4.0,-1.8129,5316,4017,3572,False,1744.0
FAM43A,4,4.0,-1.0516,5316,4017,2038,False,3278.0
H3C12,4,,,5316,,,True,
EXOC3,4,4.0,-0.9935,5316,4017,1969,False,3347.0
INPP5A,4,4.0,-2.2403,5316,4017,4757,False,559.0
HNRNPAB,4,4.0,-1.8325,5316,4017,3612,False,1704.0
FECH,4,4.0,-2.1042,5316,4017,4387,False,929.0
INSIG2,4,4.0,-2.0262,5316,4017,4177,False,1139.0
INPP4A,4,4.0,-1.8325,5316,4017,3612,False,1704.0
TTC9C,4,4.0,-1.7942,5316,4017,3451,False,1865.0
HEATR6,4,4.0,-1.8852,5316,4017,3797,False,1519.0
KRT10,4,,,5316,,,True,
MIB1,4,4.0,-1.8852,5316,4017,3797,False,1519.0
TRIM13,4,4.0,-1.903,5316,4017,3835,False,1481.0
JAM3,4,1.0,-1.4153,5316,6019,2633,False,2683.0
KIFBP,4,4.0,-2.293,5316,4017,4951,False,365.0
ING4,4,3.0,-1.1096,5316,4437,2140,False,3176.0
HNRNPUL1,4,4.0,-2.4705,5316,4017,5515,False,-199.0
TLR1,4,0.0,-1.7862,5316,7153,3389,False,1927.0
MGST2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
URI1,4,1.0,-1.448,5316,6019,2741,False,2575.0
TMEM8B,4,4.0,-1.019,5316,4017,2001,False,3315.0
MGAT4B,4,4.0,-2.3635,5316,4017,5152,False,164.0
HSPA12A,4,,,5316,,,True,
KCNIP2,4,,,5316,,,True,
FGD1,4,,,5316,,,True,
TMEM260,4,4.0,-1.903,5316,4017,3835,False,1481.0
VAMP1,4,4.0,-2.1332,5316,4017,4456,False,860.0
H2BC5,4,,,5316,,,True,
HMG20B,4,4.0,-2.1332,5316,4017,4456,False,860.0
GORAB,4,4.0,-2.4705,5316,4017,5515,False,-199.0
JMJD6,4,4.0,-2.5787,5316,4017,5867,False,-551.0
TKT,4,,,5316,,,True,
MAGOHB,4,4.0,-2.4705,5316,4017,5515,False,-199.0
ELOVL1,4,4.0,-2.0101,5316,4017,4151,False,1165.0
MKRN1,4,4.0,-0.9935,5316,4017,1969,False,3347.0
TMEM120A,4,4.0,-1.9557,5316,4017,3971,False,1345.0
LMAN2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
ELOVL5,4,4.0,-2.2403,5316,4017,4757,False,559.0
TKTL1,4,,,5316,,,True,
GORASP1,4,4.0,-1.9557,5316,4017,3971,False,1345.0
LONP2,4,4.0,-2.0101,5316,4017,4151,False,1165.0
GOSR1,4,4.0,-2.7008,5316,4017,6311,False,-995.0
HERC3,4,4.0,-2.3635,5316,4017,5152,False,164.0
FHIP1B,4,4.0,-2.4705,5316,4017,5515,False,-199.0
FAM227B,4,,,5316,,,True,
LMNB1,4,4.0,-2.2403,5316,4017,4757,False,559.0
GP6,4,,,5316,,,True,
GABPB2,4,2.0,-1.95,5316,5100,3955,False,1361.0
IP6K2,4,4.0,-2.0262,5316,4017,4177,False,1139.0
MIS18A,4,,,5316,,,True,
FAM234B,4,2.0,-1.9687,5316,5100,4024,False,1292.0
LMTK3,4,,,5316,,,True,
INTS6L,4,4.0,-2.4705,5316,4017,5515,False,-199.0
GPA33,4,,,5316,,,True,
HMSD,4,2.0,-1.9687,5316,5100,4024,False,1292.0
GPATCH11,4,4.0,-2.4561,5316,4017,5506,False,-190.0
HTATSF1,4,4.0,-2.0101,5316,4017,4151,False,1165.0
UXT,4,4.0,-2.4705,5316,4017,5515,False,-199.0
FAM76B,4,4.0,-2.5631,5316,4017,5850,False,-534.0
LAMA1,4,,,5316,,,True,
TP53I13,4,4.0,-1.9557,5316,4017,3971,False,1345.0
TMEM19,4,4.0,-2.2403,5316,4017,4757,False,559.0
ETV3,4,4.0,-2.7008,5316,4017,6311,False,-995.0
METTL15,4,4.0,-2.293,5316,4017,4951,False,365.0
VIPR2,4,,,5316,,,True,
UCKL1,4,4.0,-2.2403,5316,4017,4757,False,559.0
HBM,4,,,5316,,,True,
ETS2,4,4.0,-2.2403,5316,4017,4757,False,559.0
MDP1,4,4.0,-2.6858,5316,4017,6213,False,-897.0
TTC21A,4,,,5316,,,True,
GLI4,4,4.0,-1.8325,5316,4017,3612,False,1704.0
UCK1,4,4.0,-2.2403,5316,4017,4757,False,559.0
GRHPR,4,4.0,-2.3635,5316,4017,5152,False,164.0
ERP27,4,,,5316,,,True,
LRRC61,4,,,5316,,,True,
TRAPPC6A,4,4.0,-2.5781,5316,4017,5862,False,-546.0
ETHE1,4,4.0,-1.8852,5316,4017,3797,False,1519.0
LXN,4,4.0,-2.0627,5316,4017,4266,False,1050.0
TNF,4,4.0,-2.5631,5316,4017,5850,False,-534.0
GSK3A,4,4.0,-1.9557,5316,4017,3971,False,1345.0
TXN2,4,4.0,-2.3635,5316,4017,5152,False,164.0
IL23A,4,4.0,-2.0627,5316,4017,4266,False,1050.0
TXNDC11,4,4.0,-1.7798,5316,4017,3377,False,1939.0
TNPO2,4,4.0,-2.2403,5316,4017,4757,False,559.0
FAXDC2,4,,,5316,,,True,
TRAM1,4,4.0,-1.9557,5316,4017,3971,False,1345.0
ESPN,4,,,5316,,,True,
IL1R1,4,,,5316,,,True,
HAPLN3,4,4.0,-2.2403,5316,4017,4757,False,559.0
KCTD10,4,4.0,-2.2785,5316,4017,4928,False,388.0
TRMT44,4,4.0,-2.4705,5316,4017,5515,False,-199.0
INF2,4,4.0,-2.7008,5316,4017,6311,False,-995.0
KLHL26,4,4.0,-1.9557,5316,4017,3971,False,1345.0
GRB10,4,4.0,-1.019,5316,4017,2001,False,3315.0
TTC12,4,,,5316,,,True,
FCGRT,4,3.0,-1.8368,5316,4437,3639,False,1677.0
HDAC6,4,4.0,-2.7008,5316,4017,6311,False,-995.0
MFSD9,4,4.0,-2.3485,5316,4017,5108,False,208.0
KIZ,4,4.0,-2.2403,5316,4017,4757,False,559.0
GPR25,4,,,5316,,,True,
LAIR1,4,4.0,-1.8325,5316,4017,3612,False,1704.0
EPHA4,4,2.0,-1.2055,5316,5100,2264,False,3052.0
USP1,4,4.0,-2.7008,5316,4017,6311,False,-995.0
MFSD2A,4,4.0,-2.1042,5316,4017,4387,False,929.0
TNFRSF10A,4,4.0,-2.293,5316,4017,4951,False,365.0
TNFAIP8L2,4,4.0,-2.5631,5316,4017,5850,False,-534.0
KLHL29,4,,,5316,,,True,
TRIQK,4,,,5316,,,True,
TTC17,4,4.0,-1.9557,5316,4017,3971,False,1345.0
HCLS1,4,4.0,-1.903,5316,4017,3835,False,1481.0
LRRC23,4,4.0,-1.019,5316,4017,2001,False,3315.0
FOXN4,4,,,5316,,,True,
TMEM97,4,4.0,-2.3635,5316,4017,5152,False,164.0
TTC39B,4,4.0,-2.1332,5316,4017,4456,False,860.0
FBXW5,4,4.0,-2.0614,5316,4017,4253,False,1063.0
LRRC39,4,,,5316,,,True,
HABP4,4,,,5316,,,True,
MFAP3,4,2.0,-1.449,5316,5100,2781,False,2535.0
KRTCAP3,4,,,5316,,,True,
IKZF5,4,4.0,-2.2785,5316,4017,4928,False,388.0
USP12,4,4.0,-2.4705,5316,4017,5515,False,-199.0
METTL5,4,4.0,-2.1709,5316,4017,4581,False,735.0
FBXO6,4,4.0,-2.2409,5316,4017,4793,False,523.0
FXYD3,4,,,5316,,,True,
MFSD10,4,4.0,-2.4705,5316,4017,5515,False,-199.0
FIZ1,4,4.0,-2.5631,5316,4017,5850,False,-534.0
GPATCH4,4,4.0,-2.1332,5316,4017,4456,False,860.0
EGF,4,,,5316,,,True,
EIF1AY,4,4.0,-2.7008,5316,4017,6311,False,-995.0
HGD,4,,,5316,,,True,
UBE2C,4,4.0,-1.903,5316,4017,3835,False,1481.0
FOXC1,4,,,5316,,,True,
